Id,FromAddress,ToAddress,Speed,Type,PermitDirection
34212,12564,12565,1000,Horizontal,Forward
34213,12565,14566,1000,Horizontal,Forward
34214,14566,12567,1000,Horizontal,Forward
34215,12567,12568,1000,Horizontal,Forward
34216,12568,12569,1000,Horizontal,Forward
34217,12569,14570,1000,Horizontal,Forward
34218,14570,12571,1000,Horizontal,Forward
34219,12571,12572,1000,Horizontal,Forward
34220,12572,12573,1000,Horizontal,Forward
34221,12573,14574,1000,Horizontal,Forward
34222,14574,12575,1000,Horizontal,Forward
34223,12575,12576,1000,Horizontal,Forward
34224,12576,12577,1000,Horizontal,Forward
34225,12577,14578,1000,Horizontal,Forward
34226,14578,12579,1000,Horizontal,Forward
34227,12579,12580,1000,Horizontal,Forward
34228,12580,12581,1000,Horizontal,Forward
34229,12581,14582,1000,Horizontal,Forward
34230,14582,12583,1000,Horizontal,Forward
34231,12583,12584,1000,Horizontal,Forward
34232,12584,12585,1000,Horizontal,Forward
34233,12585,14586,1000,Horizontal,Forward
34234,14586,12587,1000,Horizontal,Forward
34235,12587,12588,1000,Horizontal,Forward
34236,12588,12589,1000,Horizontal,Forward
34237,12589,14590,1000,Horizontal,Forward
34238,14590,10591,1000,Horizontal,Forward
39201,10591,10592,1000,Horizontal,Forward
34301,10513,10514,1000,Horizontal,Forward
